Animal ID,Outcome Type,Breed,Color,Altered,Sex,HasName,AgeRange,MixedBreed,MixedColor,StrayHold
A700183,Adoption,Rare,White,Altered,Female,1,Adult,1,0,0
A691387,Transfer,Rare,Red,Intact,Female,0,Adult,1,1,0
A770641,Adoption,Pit Bull,White,Altered,Female,1,Young,1,1,0
A761491,Transfer,Rare,White,Altered,Male,1,Adult,1,1,0
A691502,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,1,0
A785450,Adoption,German Shepherd,Brown Brindle,Altered,Female,1,Young,1,1,0
A746493,Adoption,Pit Bull,Brown Brindle,Altered,Male,1,Young,1,1,0
A702006,Died,Pit Bull,White,Altered,Female,0,Adult,1,1,0
A676492,Return to Owner,Rare,Brown,Altered,Female,1,Adult,1,0,0
A693984,Transfer,Rare,Tan,Altered,Male,0,Adult,1,1,0
A626351,Adoption,Pit Bull,Tan,Altered,Female,1,Adult,1,1,0
A688154,Adoption,Rare,Brown Brindle,Altered,Female,1,Adult,1,0,0
A763049,Return to Owner,Rare,Brown,Altered,Female,1,Young,1,1,0
A679416,Adoption,Labrador Retriever,Rare,Altered,Male,1,Adult,1,1,1
A644525,Transfer,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,1
A579881,Transfer,Rare,Black,Altered,Male,1,Adult,1,1,0
A670815,Adoption,Rare,Rare,Altered,Male,1,Adult,1,0,0
A751831,Return to Owner,Chihuahua Shorthair,White,Intact,Male,1,Senior,1,1,0
A733106,Transfer,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,1,1
A587510,Return to Owner,Pit Bull,Red,Altered,Male,1,Adult,1,1,0
A717180,Transfer,Labrador Retriever,Brown,Unknown,Unknown,0,Young,1,0,0
A701205,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,0,0
A781922,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A746932,Transfer,Chihuahua Shorthair,Rare,Intact,Female,0,Young,1,1,0
A691270,Died,Rare,Tan,Intact,Male,1,Adult,1,1,0
A747621,Transfer,Labrador Retriever,Black,Intact,Male,0,Young,1,1,0
A782777,Adoption,Rare,Black,Altered,Male,1,Young,0,1,0
A692394,Return to Owner,German Shepherd,Brown,Altered,Male,1,Adult,1,1,1
A675239,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,1
A679998,Return to Owner,Rare,Tan,Altered,Female,1,Adult,1,0,0
A758039,Adoption,Rare,Brown,Altered,Male,1,Young,1,1,0
A697672,Transfer,Rare,White,Altered,Female,0,Adult,1,0,0
A699232,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,0
A691577,Adoption,Pit Bull,Black,Altered,Male,0,Adult,1,1,0
A742833,Adoption,Rare,Tan,Altered,Female,1,Young,1,0,0
A709141,Adoption,Chihuahua Shorthair,Rare,Altered,Male,1,Young,1,0,0
A667042,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,1
A744673,Adoption,Pit Bull,Brown,Altered,Female,1,Young,1,1,1
A743130,Adoption,Chihuahua Shorthair,Tan,Altered,Female,0,Young,1,1,0
A668864,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A671432,Adoption,Chihuahua Shorthair,Black,Altered,Female,1,Adult,1,1,1
A777736,Died,Chihuahua Shorthair,Black,Intact,Male,1,Adult,1,0,0
A720166,Return to Owner,Labrador Retriever,White,Altered,Male,1,Adult,1,0,0
A687384,Transfer,Rare,Tan,Altered,Female,0,Adult,1,1,0
A778131,Transfer,Rare,Black,Intact,Male,0,Young,1,1,0
A557678,Return to Owner,Chihuahua Shorthair,White,Altered,Female,1,Senior,1,1,0
A713439,Return to Owner,Chihuahua Shorthair,Tan,Altered,Female,1,Adult,1,1,0
A681497,Transfer,Chihuahua Shorthair,Tricolor,Altered,Female,1,Adult,1,0,1
A757853,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Young,1,0,0
A740810,Return to Owner,Rare,Tricolor,Altered,Male,1,Adult,1,1,0
A741526,Adoption,Rare,Black,Altered,Male,0,Young,1,0,0
A739004,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A784029,Return to Owner,Rare,White,Intact,Female,1,Adult,1,1,0
A766531,Adoption,Pit Bull,Tan,Altered,Female,1,Young,1,1,1
A774634,Return to Owner,Rare,Red,Intact,Female,1,Adult,1,0,0
A694551,Adoption,Pit Bull,Rare,Altered,Male,1,Adult,1,1,0
A706536,Return to Owner,Rare,Tan,Altered,Male,1,Adult,0,1,0
A686960,Adoption,Rare,Tan,Altered,Male,1,Adult,1,1,0
A751153,Transfer,Rare,Black,Altered,Female,1,Young,1,1,0
A711212,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A778192,Adoption,German Shepherd,Rare,Altered,Male,1,Young,1,0,1
A717822,Adoption,Rare,Brown,Altered,Female,1,Young,1,0,1
A664662,Adoption,Rare,White,Intact,Female,1,Adult,1,1,0
A776757,Adoption,Pit Bull,Brown Brindle,Altered,Male,1,Young,1,1,0
A388691,Return to Owner,Rare,Black,Altered,Male,1,Senior,1,1,0
A720059,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A737100,Adoption,Pit Bull,Tan,Altered,Male,1,Young,1,0,0
A705115,Transfer,German Shepherd,Brown,Intact,Male,0,Young,1,1,0
A780324,Return to Owner,German Shepherd,Black,Altered,Male,1,Young,1,1,0
A751881,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A759116,Transfer,Rare,Rare,Altered,Male,1,Adult,1,0,0
A678251,Adoption,Chihuahua Shorthair,Tricolor,Altered,Male,1,Adult,1,0,1
A696473,Transfer,Rare,White,Intact,Female,1,Adult,1,0,0
A764114,Adoption,German Shepherd,Black,Altered,Male,0,Young,1,1,0
A711621,Adoption,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,0
A689763,Return to Owner,Labrador Retriever,Tan,Altered,Male,1,Adult,1,0,0
A674720,Return to Owner,German Shepherd,Black,Intact,Male,1,Adult,1,0,0
A681547,Return to Owner,Rare,White,Intact,Male,1,Senior,1,1,0
A766777,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A749338,Transfer,Rare,White,Intact,Female,1,Senior,1,1,0
A757696,Adoption,German Shepherd,White,Altered,Male,1,Young,1,1,0
A721425,Transfer,German Shepherd,White,Intact,Male,1,Young,1,1,1
A694837,Return to Owner,Rare,Tan,Altered,Male,1,Adult,1,1,0
A642027,Return to Owner,Pit Bull,Brown,Altered,Male,1,Senior,1,1,0
A720156,Adoption,Rare,Black,Altered,Male,1,Adult,0,1,0
A725066,Transfer,Chihuahua Shorthair,Brown,Intact,Female,1,Senior,1,1,1
A678900,Return to Owner,Pit Bull,White,Intact,Female,1,Adult,1,1,0
A695985,Adoption,Pit Bull,Brown,Altered,Female,1,Adult,1,1,0
A683345,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A772834,Return to Owner,Chihuahua Shorthair,Tan,Intact,Male,1,Young,1,1,0
A730047,Adoption,Rare,Tricolor,Altered,Male,1,Young,1,0,1
A342475,Return to Owner,Rare,Red,Altered,Female,1,Senior,1,0,0
A665237,Transfer,Rare,Rare,Intact,Male,0,Adult,1,1,0
A665890,Adoption,Labrador Retriever,Brown,Altered,Male,1,Adult,1,0,1
A676245,Return to Owner,Rare,White,Altered,Male,1,Senior,1,1,0
A733470,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A742916,Adoption,Rare,Black,Altered,Female,1,Young,1,1,1
A676154,Transfer,Pit Bull,Brown,Intact,Male,1,Adult,1,1,0
A759836,Return to Owner,Pit Bull,White,Intact,Male,1,Young,1,0,0
A705907,Transfer,Rare,White,Altered,Female,1,Adult,1,1,0
A720167,Adoption,Rare,Rare,Altered,Male,1,Adult,1,0,0
A772416,Adoption,Rare,White,Altered,Male,1,Young,1,1,0
A718091,Adoption,Rare,White,Altered,Male,1,Young,1,0,0
A641890,Return to Owner,Pit Bull,Blue,Altered,Female,1,Adult,1,1,0
A717829,Adoption,Rare,Black,Altered,Female,1,Young,1,0,0
A735313,Return to Owner,Chihuahua Shorthair,Brown,Altered,Female,1,Adult,1,0,0
A722876,Adoption,Rare,White,Altered,Female,1,Young,1,1,0
A772572,Adoption,Rare,Tan,Altered,Male,1,Young,1,1,1
A726428,Adoption,Labrador Retriever,Brown,Altered,Male,1,Young,1,0,0
A784702,Adoption,Rare,Brown Brindle,Altered,Male,1,Young,1,1,0
A694062,Died,Pit Bull,White,Altered,Male,1,Adult,1,1,0
A690345,Adoption,Labrador Retriever,Rare,Altered,Female,1,Adult,1,0,0
A711833,Adoption,German Shepherd,Red,Altered,Female,0,Young,1,0,0
A763104,Adoption,Labrador Retriever,Black,Altered,Male,0,Young,1,1,0
A783589,Return to Owner,German Shepherd,Black,Intact,Male,1,Young,1,1,0
A737209,Adoption,Chihuahua Shorthair,Red,Altered,Female,0,Young,1,0,0
A568084,Return to Owner,Chihuahua Shorthair,Tricolor,Altered,Female,1,Adult,1,0,0
A679303,Died,Pit Bull,Rare,Intact,Female,0,Adult,1,0,0
A685679,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,1
A753617,Adoption,Rare,Black,Altered,Female,1,Young,1,1,1
A735228,Adoption,Pit Bull,Blue,Altered,Male,1,Adult,1,1,1
A725009,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A669116,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,1
A699536,Adoption,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,1,0
A711493,Transfer,Rare,Brown,Altered,Male,0,Young,1,0,0
A746999,Return to Owner,Pit Bull,Brown Brindle,Altered,Male,1,Young,0,1,0
A774576,Adoption,Rare,Red,Altered,Female,0,Young,1,0,0
A771966,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,1
A675549,Transfer,Chihuahua Shorthair,White,Altered,Male,1,Adult,1,1,1
A720991,Adoption,Labrador Retriever,Rare,Altered,Female,1,Young,1,0,0
A720946,Transfer,Rare,Tricolor,Altered,Male,1,Young,1,0,1
A781438,Adoption,Rare,Black,Altered,Female,1,Young,0,1,0
A734273,Return to Owner,Chihuahua Shorthair,Tan,Intact,Female,0,Adult,1,0,0
A709061,Adoption,Labrador Retriever,Rare,Altered,Female,1,Young,1,0,0
A702195,Return to Owner,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,1,0
A696929,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,0
A757346,Transfer,Labrador Retriever,Black,Intact,Female,1,Young,1,0,0
A670608,Adoption,Rare,White,Altered,Male,1,Senior,1,1,0
A719967,Transfer,Rare,Rare,Altered,Female,1,Adult,1,0,0
A684773,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A677331,Return to Owner,Chihuahua Shorthair,Tricolor,Altered,Male,1,Adult,1,1,0
A688105,Return to Owner,Rare,Rare,Altered,Male,1,Senior,0,1,0
A687298,Adoption,Chihuahua Shorthair,White,Altered,Female,1,Adult,1,1,1
A769364,Adoption,Labrador Retriever,Brown,Altered,Male,1,Young,1,0,1
A689748,Adoption,Rare,Red,Altered,Male,1,Adult,1,1,0
A742188,Adoption,Rare,Tan,Altered,Male,1,Young,1,1,1
A745185,Return to Owner,Pit Bull,Blue,Intact,Male,1,Young,1,1,0
A787008,Return to Owner,Rare,Brown Brindle,Altered,Male,1,Adult,1,0,0
A711116,Transfer,Labrador Retriever,Tan,Altered,Female,1,Young,1,1,0
A684039,Adoption,Australian Cattle Dog,Rare,Altered,Male,1,Adult,1,0,1
A707769,Adoption,Chihuahua Shorthair,Brown,Altered,Male,1,Adult,1,0,0
A784730,Return to Owner,Pit Bull,Blue,Intact,Male,0,Young,1,1,0
A729674,Return to Owner,Rare,Brown Brindle,Altered,Female,1,Adult,1,1,0
A767246,Adoption,Rare,Tan,Altered,Female,0,Young,1,1,0
A663952,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,0,1
A713761,Adoption,Rare,White,Altered,Male,1,Adult,1,1,0
A677768,Return to Owner,Rare,Black,Altered,Male,1,Adult,1,1,0
A777974,Adoption,Rare,Rare,Altered,Male,1,Senior,1,1,0
A714067,Died,Labrador Retriever,Rare,Intact,Female,1,Senior,1,0,0
A699963,Adoption,Pit Bull,Brown Brindle,Altered,Female,1,Adult,1,1,0
A734944,Adoption,Chihuahua Shorthair,Tricolor,Altered,Male,1,Senior,1,0,1
A746740,Adoption,Australian Cattle Dog,Tan,Altered,Male,0,Young,1,0,0
A663436,Adoption,Rare,Rare,Altered,Female,1,Adult,0,0,1
A481727,Return to Owner,Labrador Retriever,Tan,Altered,Male,1,Senior,1,1,0
A756105,Transfer,Labrador Retriever,Brown,Intact,Male,0,Young,1,1,0
A699458,Return to Owner,Pit Bull,Tan,Altered,Female,1,Senior,1,1,0
A704324,Return to Owner,Rare,Brown,Altered,Male,1,Senior,1,0,0
A665236,Transfer,Rare,Tricolor,Intact,Female,0,Adult,1,0,0
A672541,Adoption,Labrador Retriever,Rare,Altered,Female,1,Adult,1,0,1
A719335,Adoption,Australian Cattle Dog,Black,Altered,Female,1,Adult,1,1,0
A664659,Adoption,Rare,Brown,Altered,Female,1,Adult,1,0,0
A671885,Transfer,Rare,Rare,Intact,Female,1,Adult,1,1,1
A753471,Adoption,Rare,Brown,Altered,Female,1,Young,1,1,0
A552971,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,0
A731197,Adoption,Rare,Tricolor,Altered,Male,1,Adult,1,0,1
A669795,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A638565,Return to Owner,Rare,Brown Brindle,Altered,Male,1,Adult,1,0,0
A783795,Return to Owner,Rare,White,Intact,Female,1,Young,1,0,0
A742500,Return to Owner,Rare,Tan,Altered,Male,1,Young,1,1,0
A721952,Transfer,Rare,Rare,Intact,Male,0,Adult,1,0,0
A782826,Transfer,Rare,Tan,Altered,Male,1,Young,1,1,1
A744823,Died,Pit Bull,Blue,Altered,Male,1,Adult,1,0,1
A783680,Return to Owner,German Shepherd,Tricolor,Altered,Female,1,Adult,1,0,0
A726545,Transfer,Rare,Tricolor,Altered,Female,1,Young,1,0,1
A701075,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Senior,1,0,0
A722328,Adoption,Rare,White,Altered,Male,1,Young,1,1,0
A715076,Adoption,Rare,White,Altered,Male,0,Adult,1,0,0
A677863,Adoption,Rare,Brown,Altered,Male,1,Adult,1,0,0
A772731,Return to Owner,Rare,Red,Altered,Female,1,Adult,0,0,0
A779653,Return to Owner,Labrador Retriever,Tan,Intact,Female,1,Young,1,0,0
A745634,Transfer,Labrador Retriever,Black,Altered,Female,1,Young,1,1,1
A681483,Adoption,Pit Bull,Blue,Altered,Female,1,Adult,1,1,1
A735528,Return to Owner,Labrador Retriever,Rare,Altered,Female,1,Adult,1,0,0
A748358,Adoption,Rare,Black,Altered,Male,1,Young,1,1,1
A674374,Transfer,Rare,White,Altered,Male,1,Adult,1,1,1
A671142,Adoption,Rare,Brown,Altered,Female,1,Adult,1,1,1
A705202,Transfer,Pit Bull,Brown,Altered,Male,1,Adult,1,1,1
A708424,Transfer,Pit Bull,Tricolor,Intact,Male,0,Young,1,0,0
A679964,Transfer,Rare,Black,Intact,Female,1,Senior,0,1,0
A743704,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A741555,Transfer,Labrador Retriever,Rare,Intact,Female,1,Young,1,0,0
A774739,Adoption,Rare,Brown,Altered,Female,0,Young,1,1,0
A707339,Adoption,Labrador Retriever,Rare,Altered,Male,1,Young,1,0,0
A730144,Return to Owner,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,0,0
A569032,Return to Owner,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,0,0
A693249,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,1
A772036,Adoption,German Shepherd,Tan,Altered,Male,1,Young,1,1,0
A689705,Transfer,Pit Bull,Black,Altered,Male,1,Adult,1,1,0
A664978,Transfer,Labrador Retriever,Black,Intact,Female,0,Adult,1,0,0
A784604,Return to Owner,Rare,Brown,Altered,Male,1,Young,1,1,0
A673452,Adoption,Chihuahua Shorthair,Tan,Altered,Female,0,Adult,1,1,0
A702460,Adoption,Rare,Brown Brindle,Altered,Female,1,Adult,1,1,1
A697157,Adoption,Labrador Retriever,White,Altered,Female,1,Young,1,1,1
A666547,Adoption,Chihuahua Shorthair,Red,Altered,Female,1,Senior,1,1,0
A706252,Adoption,Australian Cattle Dog,Rare,Altered,Male,1,Adult,1,1,1
A703568,Adoption,Rare,Brown,Altered,Female,1,Adult,1,0,1
A764508,Adoption,Rare,Rare,Altered,Female,1,Adult,1,1,0
A668734,Transfer,Pit Bull,White,Intact,Female,1,Adult,1,1,0
A719353,Return to Owner,Labrador Retriever,Tan,Altered,Female,1,Young,1,1,0
A769387,Transfer,Labrador Retriever,White,Intact,Male,0,Young,1,0,0
A739084,Adoption,German Shepherd,Rare,Altered,Male,1,Adult,1,0,1
A760891,Adoption,Pit Bull,Rare,Altered,Male,0,Young,1,1,0
A615920,Return to Owner,Rare,Blue,Altered,Female,1,Adult,1,1,0
A671945,Return to Owner,Rare,Brown,Altered,Male,1,Adult,1,1,0
A739087,Adoption,Australian Cattle Dog,Brown,Altered,Female,0,Young,1,1,0
A775550,Adoption,Rare,Tan,Altered,Male,1,Young,1,0,0
A681490,Transfer,Rare,Tricolor,Altered,Female,1,Adult,1,0,0
A737471,Adoption,Rare,White,Altered,Male,0,Adult,1,1,0
A694283,Adoption,Rare,Brown Brindle,Altered,Female,1,Adult,1,1,1
A758556,Adoption,Rare,Rare,Altered,Female,1,Adult,0,0,0
A630889,Return to Owner,Rare,White,Altered,Female,1,Adult,1,0,0
A732519,Adoption,Rare,Brown,Altered,Male,1,Young,1,1,0
A747078,Return to Owner,Rare,White,Intact,Male,1,Young,1,1,0
A742837,Return to Owner,Rare,White,Altered,Male,1,Young,1,0,0
A690013,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A691860,Died,Rare,Tan,Altered,Male,1,Adult,1,1,0
A714687,Transfer,Rare,Brown Brindle,Altered,Female,1,Adult,1,0,1
A671739,Return to Owner,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,1,0
A686750,Adoption,Rare,Red,Altered,Female,1,Adult,1,1,1
A755408,Transfer,Pit Bull,Brown,Intact,Female,1,Adult,0,0,0
A721414,Transfer,Rare,Rare,Altered,Female,0,Senior,1,0,0
A684297,Died,Chihuahua Shorthair,Tan,Intact,Male,1,Adult,1,0,0
A723272,Adoption,Rare,Black,Altered,Female,1,Young,1,1,0
A674893,Return to Owner,Rare,White,Altered,Male,1,Senior,1,0,0
A762746,Adoption,Rare,Black,Altered,Female,1,Young,1,1,1
A730189,Adoption,Rare,White,Altered,Female,0,Adult,1,0,0
A774082,Return to Owner,Rare,White,Intact,Female,1,Young,1,0,0
A785526,Return to Owner,Rare,Brown,Altered,Male,1,Adult,1,1,0
A717008,Transfer,Rare,Black,Altered,Male,1,Young,1,1,1
A578345,Return to Owner,Chihuahua Shorthair,Black,Altered,Female,1,Senior,0,1,0
A747756,Transfer,Labrador Retriever,Black,Intact,Female,0,Young,1,0,0
A732599,Adoption,German Shepherd,Tan,Intact,Female,1,Young,1,1,0
A770605,Adoption,Australian Cattle Dog,White,Altered,Female,1,Young,1,0,0
A769047,Return to Owner,Rare,White,Altered,Male,1,Young,1,1,0
A772956,Adoption,Pit Bull,Black,Altered,Female,1,Young,1,0,1
A680780,Died,Pit Bull,Black,Altered,Female,1,Adult,1,0,0
A770345,Return to Owner,Labrador Retriever,White,Altered,Female,1,Young,1,0,0
A625910,Return to Owner,Australian Cattle Dog,White,Altered,Female,1,Adult,1,1,0
A721266,Transfer,Chihuahua Shorthair,Brown,Altered,Female,1,Young,1,1,0
A714339,Died,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,1,1
A751891,Transfer,Rare,Rare,Intact,Female,1,Young,1,0,0
A706175,Adoption,Pit Bull,Red,Altered,Male,1,Adult,0,0,0
A719458,Transfer,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,0,1
A671009,Adoption,Labrador Retriever,Tan,Altered,Male,0,Adult,1,0,0
A751506,Adoption,Labrador Retriever,Brown,Intact,Female,1,Young,1,0,0
A673441,Return to Owner,Chihuahua Shorthair,Blue,Altered,Male,1,Adult,1,1,0
A690820,Died,Pit Bull,Red,Altered,Female,1,Adult,1,0,0
A712791,Return to Owner,German Shepherd,Tan,Altered,Male,1,Adult,1,1,0
A718017,Return to Owner,Australian Cattle Dog,Red,Altered,Female,1,Young,1,0,0
A602583,Transfer,Australian Cattle Dog,Rare,Altered,Male,1,Adult,1,0,0
A741599,Adoption,Rare,Brown,Altered,Male,1,Young,1,0,1
A760970,Transfer,Rare,White,Altered,Male,1,Young,1,1,0
A732566,Adoption,Australian Cattle Dog,White,Altered,Male,1,Young,1,1,1
A762957,Transfer,Labrador Retriever,Black,Intact,Male,0,Young,1,1,0
A749735,Transfer,Chihuahua Shorthair,Brown,Intact,Female,0,Young,1,0,0
A770613,Adoption,Rare,Rare,Altered,Female,0,Young,1,0,0
A676318,Adoption,German Shepherd,Tricolor,Altered,Male,1,Adult,1,0,0
A745683,Adoption,Pit Bull,Red,Altered,Male,1,Young,1,1,1
A754807,Transfer,Pit Bull,Black,Altered,Male,1,Young,1,1,1
A771470,Adoption,Rare,Tan,Altered,Female,1,Young,1,1,0
A766092,Transfer,Rare,Tan,Altered,Female,0,Young,1,0,0
A669453,Adoption,Rare,Tricolor,Altered,Male,1,Adult,1,0,0
A676317,Adoption,Australian Cattle Dog,Tricolor,Altered,Male,0,Adult,1,0,0
A708274,Return to Owner,Rare,White,Intact,Male,1,Adult,0,1,0
A729688,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A785604,Adoption,Chihuahua Shorthair,Tan,Altered,Male,0,Young,1,1,0
A776185,Adoption,Rare,White,Altered,Male,0,Young,1,1,0
A726319,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A772410,Adoption,Pit Bull,Tan,Altered,Male,1,Young,1,1,1
A719481,Transfer,Labrador Retriever,Rare,Intact,Male,1,Young,1,0,1
A785703,Adoption,Rare,Tricolor,Altered,Female,0,Adult,1,0,0
A648300,Adoption,Rare,Blue,Altered,Male,1,Adult,1,0,0
A764923,Adoption,Rare,Black,Altered,Female,1,Young,1,1,0
A686129,Adoption,Pit Bull,Blue,Altered,Male,1,Adult,1,1,1
A718023,Return to Owner,Pit Bull,Brown,Intact,Female,1,Adult,1,1,0
A731813,Return to Owner,German Shepherd,White,Altered,Female,1,Young,1,0,0
A729575,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A683061,Return to Owner,Rare,Black,Intact,Male,1,Adult,1,1,0
A778438,Adoption,Rare,Tan,Altered,Male,1,Young,1,0,0
A668779,Transfer,Chihuahua Shorthair,Tan,Altered,Male,1,Senior,0,1,0
A689448,Transfer,Rare,Black,Intact,Female,1,Adult,1,1,1
A688049,Transfer,Pit Bull,Brown Brindle,Altered,Male,1,Adult,1,1,0
A777977,Transfer,Labrador Retriever,Tan,Altered,Male,1,Young,1,1,1
A767422,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Young,1,1,0
A774086,Return to Owner,Pit Bull,Rare,Altered,Female,1,Young,1,1,0
A672136,Return to Owner,Pit Bull,Red,Altered,Female,1,Adult,1,1,0
A703275,Transfer,Rare,Tricolor,Intact,Female,1,Adult,1,0,1
A728594,Adoption,Pit Bull,Rare,Altered,Female,1,Adult,1,0,1
A750191,Adoption,Pit Bull,White,Altered,Female,1,Young,1,0,1
A703255,Return to Owner,Pit Bull,Tan,Altered,Female,1,Adult,1,1,0
A676268,Adoption,Pit Bull,Tan,Altered,Male,1,Adult,1,1,0
A690480,Transfer,Rare,Rare,Intact,Female,0,Adult,1,1,0
A675238,Adoption,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,1,0
A660489,Adoption,German Shepherd,Black,Altered,Female,1,Adult,1,0,1
A714369,Died,Chihuahua Shorthair,Tan,Intact,Male,1,Adult,1,1,0
A725065,Adoption,Rare,Red,Altered,Male,1,Adult,1,1,1
A783703,Return to Owner,Rare,Black,Intact,Female,1,Young,1,1,0
A686257,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,1,1
A707232,Return to Owner,Rare,White,Altered,Female,1,Adult,1,1,0
A698302,Adoption,Rare,Brown,Altered,Male,1,Adult,1,1,0
A787296,Adoption,Rare,White,Altered,Male,1,Young,1,0,1
A700701,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,1
A673933,Adoption,Rare,Brown,Altered,Male,1,Adult,1,0,0
A754003,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Young,1,1,1
A695101,Return to Owner,Rare,Red,Altered,Female,1,Adult,1,1,0
A680597,Return to Owner,Rare,Black,Altered,Male,1,Senior,1,0,0
A685964,Adoption,Rare,Rare,Altered,Male,1,Adult,1,0,0
A693506,Return to Owner,Pit Bull,Blue,Altered,Female,1,Adult,1,1,0
A785395,Adoption,Rare,Rare,Altered,Male,1,Senior,1,0,0
A718899,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A718758,Transfer,Pit Bull,Brown Brindle,Intact,Female,1,Young,1,0,0
A683581,Adoption,Pit Bull,Blue,Altered,Female,1,Adult,1,1,1
A696438,Return to Owner,Rare,Tricolor,Altered,Male,1,Adult,1,0,0
A783882,Return to Owner,Rare,White,Intact,Male,1,Adult,1,0,0
A753618,Return to Owner,Rare,White,Altered,Male,1,Adult,1,1,0
A715049,Return to Owner,Pit Bull,White,Altered,Male,1,Adult,1,1,0
A670285,Died,Pit Bull,Red,Intact,Male,0,Adult,1,0,0
